mode,load,0_densenet169-8,1_densenet201-4,2_squeezenet1_0-4
mps-uncap,0.8,52.66141891479492,54.22163009643555,7.3636770248413095
mps-uncap,0.9,97.69661426544191,104.00447845458986,13.508486747741703
mps-uncap,1.0,216.1240577697754,313.0836486816406,68.63400936126708
mps-uncap,0.5,28.68471145629883,29.941034317016598,4.651975631713868
mps-uncap,0.6,29.25338745117187,33.41288566589356,4.492402076721191
mps-uncap,0.7,36.12532615661621,36.688923835754395,4.698491096496579
mps-uncap,0.1,27.453994750976562,30.875205993652344,2.943158149719238
mps-uncap,0.2,27.205777168273926,30.87019920349122,3.573369979858398
mps-uncap,0.3,28.13019752502441,29.728627204895023,4.207324981689453
mps-uncap,0.4,25.601482391357433,29.616355895996094,4.837322235107421
