mode,load,0_densenet169-8,1_densenet201-4,2_squeezenet1_0-4
mps-uncap,0.8,94.56892013549783,81.80779457092287,12.74161338806153
mps-uncap,0.9,162.9009127616883,161.50037765502927,24.844474792480433
mps-uncap,1.0,329.1611623764041,544.9187040328977,100.07961750030516
mps-uncap,0.5,32.39507675170894,35.653486251831055,6.457395553588864
mps-uncap,0.6,39.28348541259764,42.802162170410114,6.290256977081299
mps-uncap,0.7,46.29582405090332,45.673480033874455,6.619732379913331
mps-uncap,0.1,23.647766113281254,26.71699523925781,2.4660253524780273
mps-uncap,0.2,25.335817337036158,35.57426452636725,3.329980373382566
mps-uncap,0.3,30.35226821899415,28.262541294097897,4.476037025451671
mps-uncap,0.4,27.739524841308594,35.66408157348633,5.864067077636717
