mode,load,0_densenet169-8,1_densenet201-4,2_squeezenet1_0-4
mps-uncap,0.8,9.259343147277832,9.392976760864258,1.0912418365478516
mps-uncap,0.9,20.950675010681152,23.12016487121582,2.5577545166015625
mps-uncap,1.0,78.82940769195557,105.53884506225586,14.926314353942871
mps-uncap,0.5,0.053882598876953125,0.04839897155761719,0.03314018249511719
mps-uncap,0.6,0.8404254913330078,0.06341934204101562,0.03457069396972656
mps-uncap,0.7,4.960060119628906,2.8634071350097656,0.29659271240234375
mps-uncap,0.1,0.06079673767089844,0.06031990051269531,0.04315376281738281
mps-uncap,0.2,0.06031990051269531,0.060558319091796875,0.04100799560546875
mps-uncap,0.3,0.049114227294921875,0.05745887756347656,0.03886222839355469
mps-uncap,0.4,0.04935264587402344,0.04935264587402344,0.04291534423828125
