mode,load,0_densenet169-8,1_densenet201-4,2_squeezenet1_0-4
mps-uncap,0.8,13.678157329559326,17.773962020874023,2.7995753288269043
mps-uncap,0.9,13.593790531158449,17.875003814697266,2.8545165061950684
mps-uncap,1.0,13.614654541015625,17.893433570861816,2.891585826873779
mps-uncap,0.5,17.80708312988281,21.475553512573242,2.768630981445311
mps-uncap,0.6,16.581153869628906,20.06017684936523,2.754807472229004
mps-uncap,0.7,14.553470611572266,17.854323387145993,2.63735294342041
mps-uncap,0.1,27.478885650634766,32.33017921447754,2.9382634162902836
mps-uncap,0.2,26.301321983337413,32.161493301391616,2.8278732299804688
mps-uncap,0.3,19.429845809936534,22.114136219024658,2.7980804443359375
mps-uncap,0.4,18.367114067077637,21.994352340698242,2.7924919128417964
