mode,load,0_densenet121-8,1_mobilenet_v3_small-16,2_squeezenet1_0-16
mps-uncap,0.8,14.171004295349121,5.068302154541016,4.461765289306641
mps-uncap,0.9,14.718174934387207,5.213379859924316,4.544496536254883
mps-uncap,1.0,17.137527465820312,4.699587821960449,4.790067672729492
mps-uncap,0.5,13.26298713684082,4.8351287841796875,4.0225982666015625
mps-uncap,0.6,12.959480285644531,4.783749580383301,4.106760025024414
mps-uncap,0.7,13.990163803100586,4.921078681945801,4.088401794433594
mps-uncap,0.1,21.763086318969727,9.246349334716797,4.486322402954102
mps-uncap,0.2,19.660472869873047,8.364558219909668,4.43422794342041
mps-uncap,0.3,13.745546340942383,6.813406944274902,4.311800003051758
mps-uncap,0.4,13.366103172302246,5.089998245239258,4.284858703613281
