mode,load,0_densenet121-8,1_mobilenet_v3_small-16,2_squeezenet1_0-16
mps-uncap,0.8,101.29595994949347,57.188987731933494,106.24151229858393
mps-uncap,0.9,178.83189916610704,231.20911121368377,2320.2730560302734
mps-uncap,1.0,1195.995512008667,414.0768980979919,8348.468732833862
mps-uncap,0.5,34.35977458953858,17.987747192382795,16.914463043212876
mps-uncap,0.6,36.28198146820068,19.943304061889606,20.87561368942256
mps-uncap,0.7,88.91673088073732,33.89842987060548,29.925875663757395
mps-uncap,0.1,25.760545730590806,12.623863220214826,4.774856567382814
mps-uncap,0.2,20.022237300872803,16.377298831939687,7.685966491699218
mps-uncap,0.3,27.758998870849698,14.862957000732429,10.076403617858897
mps-uncap,0.4,27.23604679107666,13.551473617553704,12.991609573364286
