mode,load,0_densenet121-8,1_mobilenet_v3_small-16,2_squeezenet1_0-16
mps-uncap,0.8,9.477853775024414,8.506536483764648,12.690067291259766
mps-uncap,0.9,20.60544490814209,29.24525737762451,1343.7528610229492
mps-uncap,1.0,275.2581834793091,40.120720863342285,4060.6794357299805
mps-uncap,0.5,0.02765655517578125,0.16427040100097656,0.0286102294921875
mps-uncap,0.6,0.030040740966796875,1.4688968658447266,1.874685287475586
mps-uncap,0.7,6.301403045654297,3.5451650619506836,3.3559799194335938
mps-uncap,0.1,0.041484832763671875,0.030755996704101562,0.03147125244140625
mps-uncap,0.2,0.032901763916015625,0.030755996704101562,0.028371810913085938
mps-uncap,0.3,0.028848648071289062,0.026702880859375,0.025033950805664062
mps-uncap,0.4,0.028371810913085938,0.027179718017578125,0.026941299438476562
