mode,load,0_densenet121-8,1_mobilenet_v3_small-16,2_squeezenet1_0-16
mps-uncap,0.8,11.808633804321289,4.143714904785156,3.2806396484375
mps-uncap,0.9,11.966943740844727,4.089593887329102,3.3817291259765625
mps-uncap,1.0,12.241125106811523,4.174947738647461,3.640890121459961
mps-uncap,0.5,11.970281600952148,4.089117050170898,3.168344497680664
mps-uncap,0.6,11.991262435913086,4.122018814086914,3.255128860473633
mps-uncap,0.7,11.973142623901367,4.0435791015625,3.258228302001953
mps-uncap,0.1,12.11094856262207,4.88591194152832,3.496408462524414
mps-uncap,0.2,12.03012466430664,4.122734069824219,3.258943557739258
mps-uncap,0.3,11.584281921386719,4.085540771484375,3.2491683959960938
mps-uncap,0.4,11.784076690673828,4.024744033813477,3.246307373046875
