mode,load,0_densenet121-8,1_mobilenet_v3_small-16,2_squeezenet1_0-16
mps-uncap,0.8,40.67077636718751,29.89506721496582,51.1439323425293
mps-uncap,0.9,88.83900642395025,120.11537551879881,2173.8453388214116
mps-uncap,1.0,914.2141819000244,239.27683830261228,7859.9188804626465
mps-uncap,0.5,15.110588073730476,8.094310760498047,6.863594055175781
mps-uncap,0.6,16.86758995056152,9.962105751037598,10.033130645751957
mps-uncap,0.7,38.14220428466797,15.254426002502452,15.593457221984865
mps-uncap,0.1,4.571533203124997,5.269002914428713,1.1096000671386719
mps-uncap,0.2,11.059165000915527,7.159233093261728,2.9383182525634766
mps-uncap,0.3,11.152029037475586,6.9042205810546875,4.053831100463867
mps-uncap,0.4,12.882661819458015,6.442451477050781,5.992937088012695
