mode,load,0_densenet121-8,1_mobilenet_v3_small-16,2_squeezenet1_0-16
mps-uncap,0.8,23.26381206512451,13.677120208740234,17.319917678833008
mps-uncap,0.9,35.225510597229004,34.564971923828125,1348.8926887512207
mps-uncap,1.0,291.9527292251587,45.00925540924072,4065.3676986694336
mps-uncap,0.5,14.846086502075195,6.266593933105469,5.079030990600586
mps-uncap,0.6,14.42718505859375,6.779313087463379,6.3523054122924805
mps-uncap,0.7,20.499706268310547,8.539080619812012,7.723689079284668
mps-uncap,0.1,22.051334381103516,9.461402893066406,4.620552062988281
mps-uncap,0.2,21.300077438354492,9.18877124786377,4.593849182128906
mps-uncap,0.3,14.915943145751953,7.676243782043457,4.6416521072387695
mps-uncap,0.4,15.03300666809082,6.486654281616211,5.168914794921875
