mode,load,0_densenet121-8,1_mobilenet_v3_small-16,2_squeezenet1_0-16
mps-uncap,0.8,154.79540824890137,87.16058731079102,152.22454071044922
mps-uncap,0.9,329.46157455444336,279.3772220611572,2348.261594772339
mps-uncap,1.0,1334.3374729156494,494.373083114624,8466.512680053711
mps-uncap,0.5,60.98628044128418,32.73177146911621,49.76916313171387
mps-uncap,0.6,67.34013557434082,39.56890106201172,42.79327392578125
mps-uncap,0.7,161.38124465942383,59.954166412353516,48.45714569091797
mps-uncap,0.1,50.69994926452637,35.552024841308594,12.882232666015625
mps-uncap,0.2,47.15561866760254,33.54930877685547,17.2116756439209
mps-uncap,0.3,54.34298515319824,29.742717742919922,20.029544830322266
mps-uncap,0.4,54.53753471374512,27.53162384033203,29.21152114868164
