mode,load,0_densenet121-8,1_mobilenet_v3_small-16,2_squeezenet1_0-16
mps-uncap,0.8,116.09757900238054,62.281513214111314,111.00845813751219
mps-uncap,0.9,193.65302085876448,236.68162584304787,2324.804539680481
mps-uncap,1.0,1213.578908443451,419.20595884323103,8353.30439567566
mps-uncap,0.5,47.225832939147956,23.093538284301754,21.781873703002926
mps-uncap,0.6,48.446240425109856,24.775416851043687,24.96579647064196
mps-uncap,0.7,103.64484786987305,38.671467304229736,34.27778959274293
mps-uncap,0.1,48.28928947448729,20.739135742187496,9.774637222290039
mps-uncap,0.2,39.883828163146944,24.70678091049194,12.490754127502434
mps-uncap,0.3,40.84944725036629,20.87117910385132,14.512264728546214
mps-uncap,0.4,40.409557819366334,18.801317214965813,17.65999794006351
