mode,load,0_efficientnet_b5-32,1_mobilenet_v2-2,2_resnet18-2
mps-uncap,0.6,39.2089557647705,11.522111892700194,7.436141967773438
mig,0.6,64.88170623779297,4.95347738265991,2.741227149963379
mps-uncap,0.7,39.12637710571289,11.571063995361328,7.352168560028076
mig,0.7,64.9689531326294,4.758257865905762,2.702474594116211
mps-uncap,0.8,37.0987606048584,12.489657402038574,9.510447978973389
mig,0.8,64.83118057250977,4.56641912460327,2.701282501220703
mps-uncap,0.9,38.744628429412835,11.668930053710938,7.3638916015625
mig,0.9,64.7435188293457,4.577927589416504,2.6517629623413077
mps-uncap,1.0,36.93089962005615,12.667636871337896,9.620890617370605
mig,1.0,64.82462882995605,4.510929584503174,2.6194810867309575
mps-uncap,1.1,39.04606819152833,11.702680587768556,7.499160766601562
mig,1.1,64.59266662597656,4.4670987129211435,2.602410316467279
mps-uncap,1.2,38.927459716796875,11.697087287902832,7.500886917114258
mig,1.2,64.73731994628906,4.544129371643066,2.559762001037597
mps-uncap,1.3,36.88850402832031,12.680454254150389,9.835290908813477
mig,1.3,64.80536937713623,4.5765209197998065,2.6071643829345716
