mode,load,0_efficientnet_b5-32,1_mobilenet_v2-2,2_resnet18-2
mps-uncap,0.6,0.025987625122070312,4.338979721069336,2.0003318786621094
mig,0.6,23.493289947509766,1.7292499542236328,0.7984638214111328
mps-uncap,0.7,0.026226043701171875,12.19487190246582,7.115364074707031
mig,0.7,53.2681941986084,3.074169158935547,1.4643669128417969
mps-uncap,0.8,0.026702880859375,617.1228885650635,994.3480491638184
mig,0.8,97.6870059967041,5.576014518737793,2.294778823852539
mps-uncap,0.9,4.437804222106934,4638.164520263672,4166.157484054565
mig,0.9,123.00848960876465,14.789938926696777,4.386663436889648
mps-uncap,1.0,6.749391555786133,10455.069780349731,12914.318323135376
mig,1.0,568.5169696807861,592.4204587936401,20.411252975463867
mps-uncap,1.1,14.146685600280762,14487.327933311462,14619.630813598633
mig,1.1,5952.769160270691,4359.279751777649,2716.27414226532
mps-uncap,1.2,23.560285568237305,17958.630800247192,18927.638292312622
mig,1.2,8247.435331344604,8340.035557746887,6460.589170455933
mps-uncap,1.3,19.377470016479492,21786.287903785706,24657.427668571472
mig,1.3,12493.547439575195,11279.40559387207,9011.452436447144
