mode,load,0_alexnet-16,1_alexnet-16,2_alexnet-16,3_alexnet-16
mig,0.1,3.5414695739746094,3.59344482421875,3.5910606384277344,6.593465805053711
mig,0.2,3.5326480865478516,3.551006317138672,3.5653114318847656,6.552457809448242
mig,0.3,3.5216808319091797,3.521442413330078,3.535747528076172,6.477117538452148
mig,0.4,3.4906864166259766,3.4973621368408203,3.509044647216797,6.432056427001953
mig,0.5,3.4902095794677734,3.500699996948242,3.5097599029541016,6.453275680541992
mig,0.6,3.4809112548828125,3.500699996948242,3.511190414428711,6.423473358154297
mig,0.7,3.4863948822021484,3.503561019897461,3.5130977630615234,6.433010101318359
mig,0.8,3.4973621368408203,3.503084182739258,3.518342971801758,6.450414657592773
mig,0.9,3.694772720336914,3.676176071166992,3.694295883178711,6.621122360229492
mig,1.0,3.702878952026367,3.7000179290771484,3.725290298461914,6.653785705566406
