mode,load,0_alexnet-16,1_alexnet-16,2_alexnet-16,3_alexnet-16
mig,0.1,6.4963817596435565,6.637883186340333,6.858873367309571,9.77323055267334
mig,0.2,7.225656509399415,7.310271263122559,7.412147521972655,12.129640579223633
mig,0.3,8.303499221801758,7.979226112365722,7.940626144409178,13.379740715026855
mig,0.4,9.134769439697266,9.356451034545898,9.10780429840088,15.155339241027832
mig,0.5,11.21559143066406,11.090683937072752,11.2360954284668,17.7264928817749
mig,0.6,15.282392501831053,15.623521804809574,14.469957351684583,23.074269294738762
mig,0.7,20.608949661254886,21.79574966430664,19.88375186920166,36.12213134765624
mig,0.8,40.52789211273193,50.18563270568849,66.84477329254153,54.151582717895494
mig,0.9,2501.6186237335205,2435.971450805664,2181.119441986084,347.05967903137207
mig,1.0,7409.265327453614,7492.687392234804,7765.291714668274,4364.2401695251465
