mode,load,0_alexnet-16,1_alexnet-16,2_alexnet-16,3_alexnet-16
mig,0.1,5.042686462402345,4.882395267486574,5.146911144256595,8.37970495223999
mig,0.2,6.833286285400393,6.787121295928955,7.99156188964843,11.531972885131822
mig,0.3,9.70636367797852,9.035713672637936,8.538980484008789,16.22380733489989
mig,0.4,11.939382553100593,12.020006179809547,10.818285942077635,17.7684736251831
mig,0.5,16.036381721496582,15.236580371856595,14.904334545135509,24.01470661163331
mig,0.6,24.443540573120128,22.853965759277347,26.85796737670896,31.486036777496334
mig,0.7,31.541996002197266,35.13939857482901,33.217430114746136,71.83269500732423
mig,0.8,71.96421384811401,87.33985900878906,136.9638299942017,80.02075195312503
mig,0.9,2680.6751918792725,2677.1510648727417,2287.7330780029297,462.7590107917786
mig,1.0,8285.78800201416,8395.01427412033,8565.821466445923,4935.070600509644
