mode,load,0_alexnet-16,1_alexnet-16,2_alexnet-16,3_alexnet-16
mig,0.1,0.029802322387695312,0.02956390380859375,0.029087066650390625,0.033736228942871094
mig,0.2,0.02765655517578125,0.027418136596679688,0.028133392333984375,0.027179718017578125
mig,0.3,0.028371810913085938,0.026702880859375,0.028371810913085938,0.026941299438476562
mig,0.4,0.024318695068359375,0.024557113647460938,0.024318695068359375,0.0247955322265625
mig,0.5,0.8559226989746094,0.8203983306884766,0.8115768432617188,0.7883310317993164
mig,0.6,2.4492740631103516,2.6519298553466797,2.2721290588378906,3.612518310546875
mig,0.7,4.25410270690918,4.176139831542969,3.779172897338867,6.758213043212891
mig,0.8,10.776162147521973,11.325597763061523,13.95869255065918,14.19973373413086
mig,0.9,1175.0810146331787,1240.4900789260864,1239.1245365142822,121.00052833557129
mig,1.0,4402.879476547241,4384.660720825195,4519.251227378845,2710.437536239624
