mode,load,0_alexnet-16,1_alexnet-16,2_alexnet-16,3_alexnet-16
mig,0.1,9.83783483505249,9.9344539642334,10.406374931335453,15.403947830200197
mig,0.2,11.498107910156254,11.864960193634033,12.88013458251953,18.495879173278805
mig,0.3,14.148621559143066,13.618068695068335,12.872717380523685,23.595101833343488
mig,0.4,16.219091415405277,16.106853485107415,14.814131259918192,24.425010681152308
mig,0.5,19.899468421936053,19.224543571472132,19.04471397399903,30.772218704223636
mig,0.6,28.11965942382813,26.879830360412633,30.71924209594725,38.27050685882568
mig,0.7,35.4061508178711,39.0300416946411,37.20418214797983,78.85123252868655
mig,0.8,75.89734554290771,91.2497043609619,140.88261365890503,87.02410697937015
mig,0.9,2684.6754598617554,2681.1704874038696,2292.4575805664062,469.71838951110846
mig,1.0,8289.862022399902,8398.961012363434,8570.351812839508,4941.888189315796
