mode,load,0_densenet169-32,1_efficientnet_b6-2,2_squeezenet1_1-4
mps-uncap,0.8,31.990242004394528,25.10683536529541,3.464937210083008
mps-uncap,0.9,31.68776035308838,25.33893585205078,3.5320520401000977
mps-uncap,1.0,30.2490234375,23.743820190429688,5.62286376953125
mps-uncap,0.5,29.229736328125,24.99823570251465,3.7990570068359397
mps-uncap,0.6,29.57441806793213,25.113344192504883,3.9260625839233394
mps-uncap,0.7,30.07676601409912,25.207185745239258,4.068183898925786
mps-uncap,0.1,30.802488327026367,30.431413650512695,4.017734527587891
mps-uncap,0.2,29.21605110168457,25.368070602416996,3.943204879760742
mps-uncap,0.3,30.022907257080078,24.994230270385742,3.8855791091918945
mps-uncap,0.4,30.138158798217773,23.207426071166992,3.8628578186035156
