mode,load,0_densenet169-32,1_efficientnet_b6-2,2_squeezenet1_1-4
mps-uncap,0.8,23.508071899414062,17.121076583862305,1.7092227935791016
mps-uncap,0.9,26.856422424316406,17.919540405273438,1.7383098602294922
mps-uncap,1.0,29.814481735229492,22.07469940185547,2.00653076171875
mps-uncap,0.5,21.922588348388672,17.27771759033203,1.7044544219970703
mps-uncap,0.6,22.34649658203125,17.086029052734375,1.70135498046875
mps-uncap,0.7,22.42422103881836,17.08984375,1.7156600952148438
mps-uncap,0.1,23.88167381286621,17.165660858154297,2.027750015258789
mps-uncap,0.2,21.839141845703125,16.991376876831055,1.8880367279052734
mps-uncap,0.3,21.79551124572754,17.09580421447754,1.7046928405761719
mps-uncap,0.4,21.7134952545166,17.14611053466797,1.6977787017822266
