mode,load,0_densenet169-32,1_efficientnet_b6-2,2_squeezenet1_1-4
mps-uncap,0.8,571.3155269622803,937.0138645172119,36.74173355102539
mps-uncap,0.9,2110.41259765625,7643.643140792847,54.82053756713867
mps-uncap,1.0,7075.736284255981,9552.993774414062,7262.674570083618
mps-uncap,0.5,121.7808723449707,100.85058212280273,28.994321823120117
mps-uncap,0.6,142.7016258239746,183.15982818603516,28.70655059814453
mps-uncap,0.7,204.5578956604004,361.0408306121826,35.364627838134766
mps-uncap,0.1,42.081594467163086,29.723405838012695,8.079767227172852
mps-uncap,0.2,55.96280097961426,34.836769104003906,12.96854019165039
mps-uncap,0.3,71.73919677734375,69.52142715454102,13.945817947387695
mps-uncap,0.4,96.92096710205078,92.34952926635742,15.313148498535156
