mode,load,0_densenet169-32,1_efficientnet_b6-2,2_squeezenet1_1-4
mps-uncap,0.8,101.92251205444336,228.9057970046997,3.4809112548828125
mps-uncap,0.9,581.0914039611816,4597.6738929748535,7.779479026794434
mps-uncap,1.0,4223.096132278442,4773.274540901184,3581.193685531616
mps-uncap,0.5,0.0324249267578125,4.525184631347656,0.029087066650390625
mps-uncap,0.6,13.657450675964355,15.022516250610352,1.0055303573608398
mps-uncap,0.7,23.072004318237305,31.04543685913086,2.219676971435547
mps-uncap,0.1,0.04291534423828125,0.039577484130859375,0.028133392333984375
mps-uncap,0.2,0.0324249267578125,0.031232833862304688,0.02765655517578125
mps-uncap,0.3,0.030279159545898438,0.027894973754882812,0.026226043701171875
mps-uncap,0.4,0.029802322387695312,0.029325485229492188,0.021219253540039062
