mode,load,0_densenet169-32,1_efficientnet_b6-2,2_squeezenet1_1-4
mps-uncap,0.8,366.1881446838379,523.5924243927004,15.14434814453125
mps-uncap,0.9,1183.2269906997683,6552.713298797607,26.67534351348877
mps-uncap,1.0,6071.661043167114,9238.742399215698,6605.867624282837
mps-uncap,0.5,62.4824047088623,56.07585906982424,8.24062824249268
mps-uncap,0.6,86.70935630798341,86.58361434936523,10.518646240234375
mps-uncap,0.7,133.562445640564,136.87262535095215,14.959287643432619
mps-uncap,0.1,34.475040435791016,30.890607833862305,5.147600173950195
mps-uncap,0.2,39.054155349731445,31.963634490966808,6.353616714477539
mps-uncap,0.3,48.693418502807624,36.54007911682129,6.740927696228027
mps-uncap,0.4,56.11948966979983,45.13854980468753,7.472801208496095
