mode,load,0_densenet169-32,1_efficientnet_b6-2,2_squeezenet1_1-4
mps-uncap,0.8,0.012636184692382812,0.012159347534179688,0.009059906005859375
mps-uncap,0.9,0.015020370483398438,0.0133514404296875,0.0095367431640625
mps-uncap,1.0,0.024318695068359375,0.015497207641601562,0.011682510375976562
mps-uncap,0.5,0.012636184692382812,0.010013580322265625,0.0095367431640625
mps-uncap,0.6,0.012636184692382812,0.012159347534179688,0.009059906005859375
mps-uncap,0.7,0.01239776611328125,0.012159347534179688,0.009059906005859375
mps-uncap,0.1,0.01621246337890625,0.012159347534179688,0.011920928955078125
mps-uncap,0.2,0.01049041748046875,0.01239776611328125,0.011205673217773438
mps-uncap,0.3,0.012636184692382812,0.011920928955078125,0.010728836059570312
mps-uncap,0.4,0.012636184692382812,0.012159347534179688,0.009298324584960938
