mode,load,0_densenet169-32,1_efficientnet_b6-2,2_squeezenet1_1-4
mps-uncap,0.8,601.2938022613525,960.2890014648438,38.96832466125488
mps-uncap,0.9,2134.629487991333,7668.567895889282,57.332515716552734
mps-uncap,1.0,7105.692625045776,9570.900917053223,7270.512580871582
mps-uncap,0.5,149.86824989318848,118.55459213256836,30.976295471191406
mps-uncap,0.6,172.55473136901855,200.78086853027344,31.361103057861328
mps-uncap,0.7,233.81352424621582,378.8158893585205,37.86802291870117
mps-uncap,0.1,68.0234432220459,53.7264347076416,11.378765106201172
mps-uncap,0.2,78.8271427154541,52.817344665527344,16.53313636779785
mps-uncap,0.3,94.58136558532715,86.64393424987793,17.659902572631836
mps-uncap,0.4,122.21479415893555,109.63058471679688,18.85843276977539
