mode,load,0_efficientnet_b6-2,1_mobilenet_v3_large-4,2_vgg16-8
mps-uncap,0.8,16.959190368652344,4.839897155761719,5.553722381591797
mps-uncap,0.9,17.228126525878906,4.919290542602539,5.735635757446289
mps-uncap,1.0,21.559953689575195,6.834506988525391,5.76019287109375
mps-uncap,0.5,17.159461975097656,4.845619201660156,5.548000335693359
mps-uncap,0.6,17.358064651489258,4.817724227905273,5.593776702880859
mps-uncap,0.7,17.102479934692383,4.8999786376953125,5.586385726928711
mps-uncap,0.1,17.828702926635742,5.001544952392578,5.628347396850586
mps-uncap,0.2,17.049551010131836,4.808664321899414,5.613088607788086
mps-uncap,0.3,17.000436782836914,4.795074462890625,5.541563034057617
mps-uncap,0.4,17.371654510498047,4.811763763427734,5.518436431884766
