mode,load,0_efficientnet_b6-2,1_mobilenet_v3_large-4,2_vgg16-8
mps-uncap,0.8,196.8189644813535,72.92871236801147,133.62939357757554
mps-uncap,0.9,352.7367520332337,197.87409305572487,690.2186346054078
mps-uncap,1.0,1880.6662321090698,5813.668031692506,4568.794000148773
mps-uncap,0.5,64.04095411300656,21.84685468673706,26.10820055007933
mps-uncap,0.6,82.50565528869633,27.42805004119875,44.29153442382802
mps-uncap,0.7,110.17477512359619,50.60084581375122,62.89275646209719
mps-uncap,0.1,49.517965316772404,23.09903621673586,15.496168136596681
mps-uncap,0.2,48.76149654388427,27.728414535522482,15.09127855300903
mps-uncap,0.3,47.20983505249025,26.720845699310257,18.42189788818361
mps-uncap,0.4,52.287883758544915,23.1054401397705,22.103466987609824
