mode,load,0_efficientnet_b6-2,1_mobilenet_v3_large-4,2_vgg16-8
mps-uncap,0.8,172.55746126174893,65.84180593490602,126.57586574554428
mps-uncap,0.9,323.724000453949,190.4800415039062,683.222827911377
mps-uncap,1.0,1849.954674243927,5805.6507205963135,4561.9911551475525
mps-uncap,0.5,44.64248657226557,15.251426696777353,19.872231483459466
mps-uncap,0.6,60.25545597076422,20.43403148651124,38.01861763000473
mps-uncap,0.7,84.82396602630615,43.59881401062011,56.285309791564984
mps-uncap,0.1,26.67269706726073,11.740455627441431,7.087774276733402
mps-uncap,0.2,27.637450695037842,18.02715301513673,8.162877559661865
mps-uncap,0.3,24.85173225402835,17.749750614166253,12.001142501831112
mps-uncap,0.4,34.062447547912456,16.193304061889638,15.669527053833002
