mode,load,0_efficientnet_b6-2,1_mobilenet_v3_large-4,2_vgg16-8
mps-uncap,0.8,40.21942615509033,14.618277549743652,19.382476806640625
mps-uncap,0.9,92.81980991363525,46.018123626708984,185.1973533630371
mps-uncap,1.0,738.8179302215576,2686.6140365600586,2318.4080123901367
mps-uncap,0.5,22.59063720703125,7.732272148132324,7.247447967529297
mps-uncap,0.6,25.601625442504883,8.000612258911133,9.11569595336914
mps-uncap,0.7,28.884172439575195,10.621428489685059,13.142585754394531
mps-uncap,0.1,30.916929244995117,11.488556861877441,6.582975387573242
mps-uncap,0.2,21.677255630493164,10.958671569824219,6.423234939575195
mps-uncap,0.3,21.066904067993164,9.7121000289917,6.51860237121582
mps-uncap,0.4,21.466493606567383,8.18324089050293,6.859540939331055
