mode,load,0_efficientnet_b6-2,1_mobilenet_v3_large-4,2_vgg16-8
mps-uncap,0.8,16.829967498779297,4.801511764526367,5.536317825317383
mps-uncap,0.9,17.09294319152832,4.864692687988281,5.720376968383789
mps-uncap,1.0,17.224788665771484,4.842042922973633,5.655765533447266
mps-uncap,0.5,17.055749893188477,4.810810089111328,5.51152229309082
mps-uncap,0.6,17.268896102905273,4.794597625732422,5.5084228515625
mps-uncap,0.7,16.925334930419922,4.881858825683594,5.543231964111328
mps-uncap,0.1,17.282724380493164,4.973411560058594,5.600929260253906
mps-uncap,0.2,16.823291778564453,4.777669906616211,5.599021911621094
mps-uncap,0.3,16.85333251953125,4.7512054443359375,5.522966384887695
mps-uncap,0.4,17.229318618774414,4.783868789672852,5.505084991455078
