mode,load,0_efficientnet_b6-2,1_mobilenet_v3_large-4,2_vgg16-8
mps-uncap,0.8,31.449713706970208,10.021071434020996,8.050537109374996
mps-uncap,0.9,32.30231285095215,10.219931602478026,7.718172073364258
mps-uncap,1.0,33.06960344314575,10.304107666015625,7.326507568359373
mps-uncap,0.5,28.619344234466553,9.975240230560308,8.137152194976807
mps-uncap,0.6,30.209171772003188,9.554681777954103,8.082275390625
mps-uncap,0.7,30.8837890625,9.96720552444458,8.09699058532715
mps-uncap,0.1,40.65861701965331,12.900798320770264,9.579935073852539
mps-uncap,0.2,33.051133155822754,12.145195007324219,7.947964668273924
mps-uncap,0.3,33.080482482910156,12.067103385925293,7.879304885864259
mps-uncap,0.4,28.634595870971676,11.146345138549803,7.876152992248534
