mode,load,0_efficientnet_b6-2,1_mobilenet_v3_large-4,2_vgg16-8
mps-uncap,0.8,69.57018375396729,32.792401313781745,49.79519844055176
mps-uncap,0.9,203.94234657287606,127.09403038024902,484.9231243133545
mps-uncap,1.0,1454.1677951812746,5415.485429763795,4222.8628396987915
mps-uncap,0.5,18.238544464111346,7.4724912643432635,9.153199195861818
mps-uncap,0.6,26.280999183654785,9.865856170654306,14.200353622436518
mps-uncap,0.7,38.72990608215332,21.178770065307642,29.032278060913086
mps-uncap,0.1,1.935720443725586,4.168272018432617,1.3222217559814482
mps-uncap,0.2,9.668684005737306,7.896947860717774,3.275609016418458
mps-uncap,0.3,10.246276855468748,7.760286331176758,5.154323577880861
mps-uncap,0.4,15.487337112426756,7.543230056762695,6.987285614013671
