mode,load,0_efficientnet_b6-2,1_mobilenet_v3_large-4,2_vgg16-8
mps-uncap,0.8,0.011920928955078125,0.011444091796875,0.009298324584960938
mps-uncap,0.9,0.012159347534179688,0.011920928955078125,0.011205673217773438
mps-uncap,1.0,0.014781951904296875,0.012159347534179688,0.011444091796875
mps-uncap,0.5,0.012159347534179688,0.010013580322265625,0.009298324584960938
mps-uncap,0.6,0.009775161743164062,0.009775161743164062,0.0095367431640625
mps-uncap,0.7,0.011682510375976562,0.010251998901367188,0.009298324584960938
mps-uncap,0.1,0.01811981201171875,0.01430511474609375,0.011682510375976562
mps-uncap,0.2,0.011920928955078125,0.011920928955078125,0.011444091796875
mps-uncap,0.3,0.012874603271484375,0.011920928955078125,0.011682510375976562
mps-uncap,0.4,0.01239776611328125,0.009775161743164062,0.009298324584960938
