mode,load,0_densenet161-2,1_efficientnet_b7-32,2_resnet101-2
mps-uncap,0.8,70.51384449005127,329.0635347366333,28.92589569091797
mps-uncap,0.9,69.20766830444336,1033.008337020874,73.09222221374512
mps-uncap,1.0,146.6383934020996,3786.9956493377686,1258.2957744598389
mps-uncap,0.5,33.42247009277344,78.01437377929688,16.797542572021484
mps-uncap,0.6,40.01772403717041,99.93338584899902,24.680614471435547
mps-uncap,0.7,41.971802711486816,103.59001159667969,21.752119064331055
mps-uncap,0.1,28.90908718109131,55.0692081451416,20.416617393493652
mps-uncap,0.2,21.100997924804688,55.34160137176514,16.869068145751953
mps-uncap,0.3,19.715309143066406,58.01057815551758,16.44599437713623
mps-uncap,0.4,19.970178604125977,59.27705764770508,16.2355899810791
