mode,load,0_densenet161-2,1_efficientnet_b7-32,2_resnet101-2
mps-uncap,0.8,372.87704944610596,1062.8014922142029,135.75722217559812
mps-uncap,0.9,269.43826675415045,1714.0603446960447,377.6673555374149
mps-uncap,1.0,645.8677101135255,4739.232749938965,1794.9099564552307
mps-uncap,0.5,114.76058959960938,224.41554069519037,56.02339506149298
mps-uncap,0.6,139.08825159072876,330.00440597534174,91.92443132400517
mps-uncap,0.7,160.6361746788025,388.7821245193482,105.45290946960448
mps-uncap,0.1,46.502509117126436,106.33865356445314,40.04332304000854
mps-uncap,0.2,61.61970138549809,129.61714982986447,42.429518699646
mps-uncap,0.3,79.3975353240967,163.4084367752075,43.046026229858406
mps-uncap,0.4,83.22319030761703,209.3243694305415,56.28340721130389
