mode,load,0_densenet161-2,1_efficientnet_b7-32,2_resnet101-2
mps-uncap,0.8,33.260345458984375,268.62633228302,10.588407516479492
mps-uncap,0.9,36.41462326049805,972.6319313049316,51.07307434082031
mps-uncap,1.0,114.0899658203125,3725.348472595215,1237.0492219924927
mps-uncap,0.5,0.030994415283203125,19.379854202270508,0.024557113647460938
mps-uncap,0.6,0.03159046173095703,41.06926918029785,0.04279613494873047
mps-uncap,0.7,3.573179244995117,44.13878917694092,1.0004043579101562
mps-uncap,0.1,0.04100799560546875,0.044345855712890625,0.04100799560546875
mps-uncap,0.2,0.03886222839355469,0.04279613494873047,0.02956390380859375
mps-uncap,0.3,0.030994415283203125,0.04267692565917969,0.028371810913085938
mps-uncap,0.4,0.026464462280273438,0.04315376281738281,0.025510787963867188
