mode,load,0_densenet161-2,1_efficientnet_b7-32,2_resnet101-2
mps-uncap,0.8,440.45519828796387,1226.8528938293457,165.68493843078613
mps-uncap,0.9,301.4070987701416,1892.6849365234375,471.10891342163086
mps-uncap,1.0,716.900110244751,4796.762228012085,1937.6215934753418
mps-uncap,0.5,140.50698280334473,253.01194190979004,90.27385711669922
mps-uncap,0.6,176.18608474731445,393.2826519012451,137.15195655822754
mps-uncap,0.7,212.3880386352539,510.7707977294922,153.88727188110352
mps-uncap,0.1,61.13553047180176,134.14955139160156,46.09179496765137
mps-uncap,0.2,68.82095336914062,157.059907913208,49.733638763427734
mps-uncap,0.3,110.7778549194336,211.66586875915527,52.471160888671875
mps-uncap,0.4,137.71581649780273,241.7445182800293,82.35001564025879
