mode,load,0_densenet161-2,1_efficientnet_b7-32,2_resnet101-2
mps-uncap,0.8,334.2718195915224,1003.2291626930237,118.39277744293211
mps-uncap,0.9,236.98997497558602,1653.2263660430906,357.2195482254029
mps-uncap,1.0,616.973581314087,4678.468589782715,1771.482169628143
mps-uncap,0.5,77.18279838562012,166.82045459747312,40.13699293136603
mps-uncap,0.6,102.1901845932007,273.40665817260737,69.8445105552674
mps-uncap,0.7,129.7909140586852,327.05460548400885,85.0975227355957
mps-uncap,0.1,22.593038082122693,51.96638107299807,17.306010723114014
mps-uncap,0.2,41.14876747131348,75.18708705902098,23.54775905609131
mps-uncap,0.3,51.12624168395999,106.62528038024901,24.632680416107195
mps-uncap,0.4,57.9564571380614,153.63514900207457,36.17195129394538
