mode,load,0_densenet161-2,1_efficientnet_b7-32,2_resnet101-2
mps-uncap,0.8,39.69012431686303,474.14406159239695,74.10842181292388
mps-uncap,0.9,48.20323908806548,510.9274216806526,79.75981366760674
mps-uncap,1.0,52.376689222573624,528.1060396007482,88.62238243999842
mps-uncap,0.5,26.42363132085466,317.5410876699793,46.06808826453453
mps-uncap,0.6,29.97901281847892,387.1493082127599,55.18051591181961
mps-uncap,0.7,35.43504948153384,400.84359186910297,63.70883635531808
mps-uncap,0.1,5.564467151324372,63.73446223519203,8.178190377633815
mps-uncap,0.2,9.248487493629945,121.80196248255062,20.535458062739842
mps-uncap,0.3,14.37929949620897,173.99961200990572,27.834879854017693
mps-uncap,0.4,20.05450605883775,219.57945055924702,37.41795705628366
