mode,load,0_densenet161-2,1_efficientnet_b7-32,2_resnet101-2
mps-uncap,0.8,45.690608024597175,62.62016296386719,28.331661224365234
mps-uncap,0.9,40.734291076660156,62.59913444519043,30.02004623413086
mps-uncap,1.0,41.184854507446296,61.11111640930176,30.438351631164554
mps-uncap,0.5,42.754888534545906,61.04636192321777,24.753093719482422
mps-uncap,0.6,45.372605323791504,59.616661071777344,29.75766658782959
mps-uncap,0.7,43.810129165649414,62.18333244323731,27.102327346801758
mps-uncap,0.1,37.35790252685547,68.62306594848634,21.943283081054688
mps-uncap,0.2,36.49606704711914,57.770657539367676,21.623659133911133
mps-uncap,0.3,36.39554977416992,59.00740623474121,23.317050933837887
mps-uncap,0.4,37.13564872741699,59.87553596496582,25.098514556884766
