mode,load,0_resnet50-2,1_squeezenet1_0-16,2_squeezenet1_1-32
mps-uncap,0.8,10.918807983398438,6.567478179931641,7.772016525268555
mps-uncap,0.9,9.912943840026855,6.633996963500977,7.4787139892578125
mps-uncap,1.0,11.723065376281738,6.593465805053711,7.872819900512695
mps-uncap,0.5,9.474325180053713,6.255006790161133,7.5731754302978525
mps-uncap,0.6,9.229898452758789,6.312155723571777,7.577061653137207
mps-uncap,0.7,9.374499320983887,7.217621803283691,7.457685470581055
mps-uncap,0.1,11.021041870117188,5.841398239135743,8.10396671295166
mps-uncap,0.2,11.170482635498047,5.827665328979496,8.274674415588379
mps-uncap,0.3,11.053657531738281,6.16903305053711,8.16023349761963
mps-uncap,0.4,10.689926147460938,6.271028518676758,7.948851585388184
