mode,load,0_resnet50-2,1_squeezenet1_0-16,2_squeezenet1_1-32
mps-uncap,0.8,0.010251998901367188,0.009775161743164062,0.010967254638671875
mps-uncap,0.9,0.009775161743164062,0.011920928955078125,0.01049041748046875
mps-uncap,1.0,0.014781951904296875,0.011682510375976562,0.01430511474609375
mps-uncap,0.5,0.011682510375976562,0.010013580322265625,0.009775161743164062
mps-uncap,0.6,0.010013580322265625,0.009298324584960938,0.009298324584960938
mps-uncap,0.7,0.009298324584960938,0.0095367431640625,0.009298324584960938
mps-uncap,0.1,0.012636184692382812,0.014066696166992188,0.01430511474609375
mps-uncap,0.2,0.012159347534179688,0.012874603271484375,0.011205673217773438
mps-uncap,0.3,0.012159347534179688,0.011682510375976562,0.011920928955078125
mps-uncap,0.4,0.011682510375976562,0.010728836059570312,0.011682510375976562
