mode,load,0_resnet50-2,1_squeezenet1_0-16,2_squeezenet1_1-32
mps-uncap,0.8,12.435264587402344,8.526277542114254,10.403537750244139
mps-uncap,0.9,11.054837703704834,7.608318328857423,8.056664466857912
mps-uncap,1.0,12.731831073760986,7.300281524658203,7.985072135925293
mps-uncap,0.5,11.432819366455075,8.583459854125975,10.47698020935058
mps-uncap,0.6,11.351490020751948,8.589942455291748,10.46454906463623
mps-uncap,0.7,11.394584178924562,9.086287021636961,10.092272758483888
mps-uncap,0.1,12.212238311767578,8.88157606124878,10.804848670959473
mps-uncap,0.2,12.31889486312867,8.806958198547365,10.336625576019285
mps-uncap,0.3,12.314186096191406,8.743410110473635,10.63739776611328
mps-uncap,0.4,12.162661552429197,8.705074787139889,10.458421707153319
