mode,load,0_resnet50-2,1_squeezenet1_0-16,2_squeezenet1_1-32
mps-uncap,0.8,131.78420066833496,85.31451225280762,132.05552101135254
mps-uncap,0.9,172.34444618225098,2622.459650039673,330.2576541900635
mps-uncap,1.0,2701.653242111206,3203.906536102295,9543.744087219238
mps-uncap,0.5,35.721540451049805,24.403810501098633,34.04569625854492
mps-uncap,0.6,30.38167953491211,34.36136245727539,54.692745208740234
mps-uncap,0.7,51.88131332397461,60.53972244262695,64.94617462158203
mps-uncap,0.1,24.184703826904297,12.943744659423828,9.961605072021484
mps-uncap,0.2,27.713775634765625,21.838665008544922,16.869783401489258
mps-uncap,0.3,24.205684661865234,16.07656478881836,18.860340118408203
mps-uncap,0.4,28.33867073059082,22.388935089111328,24.112701416015625
