mode,load,0_resnet50-2,1_squeezenet1_0-16,2_squeezenet1_1-32
mps-uncap,0.8,13.551473617553711,13.082623481750488,19.5772647857666
mps-uncap,0.9,20.13707160949707,1197.4871158599854,86.49659156799316
mps-uncap,1.0,1346.2105989456177,1308.6485862731934,4308.799982070923
mps-uncap,0.5,8.334875106811523,5.256414413452148,7.001399993896484
mps-uncap,0.6,8.170127868652344,6.055355072021484,8.151412010192871
mps-uncap,0.7,9.031891822814941,9.14466381072998,10.262250900268555
mps-uncap,0.1,10.588407516479492,4.517316818237305,6.5250396728515625
mps-uncap,0.2,10.845422744750977,4.3839216232299805,6.264925003051758
mps-uncap,0.3,10.652542114257812,4.510402679443359,6.322026252746582
mps-uncap,0.4,9.359359741210938,4.765987396240234,6.580710411071777
