mode,load,0_resnet50-2,1_squeezenet1_0-16,2_squeezenet1_1-32
mps-uncap,0.8,5.660057067871094,7.600307464599609,13.020753860473633
mps-uncap,0.9,11.804461479187012,1191.7078495025635,79.7584056854248
mps-uncap,1.0,1336.2672328948975,1302.4790287017822,4301.790475845337
mps-uncap,0.5,0.027418136596679688,0.026464462280273438,0.027894973754882812
mps-uncap,0.6,0.019550323486328125,0.5277395248413086,1.7137527465820312
mps-uncap,0.7,0.6582736968994141,3.6973953247070312,4.14276123046875
mps-uncap,0.1,0.041484832763671875,0.040531158447265625,0.040531158447265625
mps-uncap,0.2,0.030994415283203125,0.028371810913085938,0.0286102294921875
mps-uncap,0.3,0.030040740966796875,0.028133392333984375,0.0286102294921875
mps-uncap,0.4,0.028133392333984375,0.027179718017578125,0.028848648071289062
