mode,load,0_efficientnet_b6-4,1_mobilenet_v2-2,2_mobilenet_v2-32,3_resnet152-32
mps-uncap,1.0,0.005245208740234375,0.000476837158203125,0.000476837158203125,0.000476837158203125
