mode,load,0_vgg19-32,1_resnet34-2,2_squeezenet1_0-8
mps-uncap,1.0,26.958227157592773,22.18008041381836,11.127948760986328
mig,1.0,50.13418197631836,3.6764144897460938,5.395650863647461
