mode,load,0_vgg19-32,1_resnet34-2,2_squeezenet1_0-8
mps-uncap,1.0,27.34851837158203,26.537775993347168,22.31907844543457
mig,1.0,50.64582824707031,3.731966018676758,5.5217742919921875
