mode,load,0_efficientnet_b7-2,1_resnet152-32,2_resnet34-4
mps-uncap,0.8,330.3186893463135,301.98216438293457,88.60898017883301
mps-uncap,0.9,435.79912185668945,522.8030681610107,139.17160034179688
mps-uncap,1.0,936.4063739776611,1492.3570156097412,292.0396327972412
mps-uncap,0.5,94.940185546875,108.04891586303711,31.36730194091797
mps-uncap,0.6,157.49835968017578,207.73816108703613,43.134212493896484
mps-uncap,0.7,133.06593894958496,184.68141555786133,48.42257499694824
mps-uncap,0.1,55.98735809326172,50.37856101989746,13.437271118164062
mps-uncap,0.2,61.910152435302734,68.19534301757812,16.7083740234375
mps-uncap,0.3,63.04001808166504,93.60480308532715,20.23792266845703
mps-uncap,0.4,70.2815055847168,99.28297996520996,25.971174240112305
