mode,load,0_efficientnet_b7-2,1_resnet152-32,2_resnet34-4
mps-uncap,0.8,36.78047180175781,31.597449779510498,11.365556716918945
mps-uncap,0.9,38.491373062133796,31.642427444458004,11.685972213745119
mps-uncap,1.0,39.475154876708984,31.979737281799313,11.7667555809021
mps-uncap,0.5,33.96300792694092,30.288276672363278,10.090866088867186
mps-uncap,0.6,35.43318510055543,31.48811340332032,10.11922359466553
mps-uncap,0.7,36.67478561401367,31.846451759338375,10.233712196350098
mps-uncap,0.1,36.060643196105964,27.946352958679196,8.83898735046388
mps-uncap,0.2,32.89390563964843,28.9428186416626,9.278650283813473
mps-uncap,0.3,33.064022064208984,29.344940185546875,9.842348098754881
mps-uncap,0.4,34.012441635131836,29.711694717407223,9.961576461791992
