mode,load,0_efficientnet_b7-2,1_resnet152-32,2_resnet34-4
mps-uncap,0.8,89.5577907562256,129.7389984130859,25.51424503326416
mps-uncap,0.9,165.61088562011716,300.98934173584,48.86870384216308
mps-uncap,1.0,762.1381282806396,1298.4209537506104,192.70575046539307
mps-uncap,0.5,37.28108406066893,53.469038009643555,10.81357002258301
mps-uncap,0.6,52.66129970550537,80.22274971008305,12.988090515136719
mps-uncap,0.7,58.4261417388916,92.5365686416626,15.443134307861328
mps-uncap,0.1,32.54413604736328,27.133941650390625,5.978775024414063
mps-uncap,0.2,31.461143493652344,37.38391399383546,7.543468475341799
mps-uncap,0.3,33.770346641540534,47.013044357299805,8.814334869384766
mps-uncap,0.4,35.749101638793945,50.47032833099367,9.778928756713865
