mode,load,0_efficientnet_b7-2,1_resnet152-32,2_resnet34-4
mps-uncap,0.8,12.085914611816406,24.913787841796875,1.9404888153076172
mps-uncap,0.9,12.056350708007812,24.99675750732422,1.9125938415527344
mps-uncap,1.0,12.21609115600586,24.98006820678711,1.9626617431640625
mps-uncap,0.5,11.883974075317383,24.77860450744629,1.9140243530273438
mps-uncap,0.6,12.135028839111328,24.811267852783203,1.9237995147705078
mps-uncap,0.7,12.349367141723633,24.809598922729492,1.9211769104003906
mps-uncap,0.1,12.301445007324219,24.712324142456055,1.9478797912597656
mps-uncap,0.2,12.055635452270508,24.785280227661133,1.9202232360839844
mps-uncap,0.3,12.026548385620117,24.755477905273438,1.917123794555664
mps-uncap,0.4,11.973857879638672,24.77097511291504,1.8978118896484375
