mode,load,0_efficientnet_b7-2,1_resnet152-32,2_resnet34-4
mps-uncap,0.8,219.66585159301752,190.2980422973635,56.80612325668332
mps-uncap,0.9,327.87122726440464,424.8097610473633,93.72415542602545
mps-uncap,1.0,862.5656604766845,1409.0219473838808,251.8303394317627
mps-uncap,0.5,44.22340393066404,56.50993585586545,11.832780838012695
mps-uncap,0.6,86.24343395233156,111.41052246093761,17.038285732269298
mps-uncap,0.7,65.66238403320315,116.36554002761824,21.82693719863891
mps-uncap,0.1,25.06957054138185,24.57258701324463,4.794349670410156
mps-uncap,0.2,21.203870773315415,27.087936401367212,5.2416992187499885
mps-uncap,0.3,28.400781154632565,50.645446777343864,7.250618934631337
mps-uncap,0.4,35.791797637939446,52.47519016265852,10.12760639190673
