mode,load,0_vgg19-2,1_vgg19-2
mig,0.1,3.7741661071777344,4.684209823608398
mig,0.2,3.7398338317871094,4.662513732910156
mig,0.3,3.717660903930664,4.652261734008789
mig,0.4,3.6773681640625,4.590511322021484
mig,0.5,3.6554336547851562,4.559516906738281
mig,0.6,3.614664077758789,4.521608352661133
mig,0.7,3.609180450439453,4.512310028076172
mig,0.8,3.6115646362304688,4.52268123626709
mig,0.9,3.6458969116210938,4.5604705810546875
mig,1.0,3.693103790283203,4.630804061889648
