mode,load,0_vgg19-2,1_vgg19-2
mig,0.1,52.49981966093581,43.09595283280579
mig,0.2,106.02463448960886,86.12712164369445
mig,0.3,160.24671501637596,123.73252327319376
mig,0.4,206.58037361491986,165.72449356386105
mig,0.5,261.3186095845425,206.82856061646234
mig,0.6,313.54863451287673,258.107261558208
mig,0.7,372.27577373264853,292.51557389572395
mig,0.8,417.7216141043174,334.61797523738653
mig,0.9,471.4165258644994,382.52655864597347
mig,1.0,535.162948015071,410.5267760979309
