mode,load,0_mobilenet_v2-32,1_mobilenet_v3_large-8,2_resnet18-32,3_resnet18-4
mps-uncap,1.0,0.0002384185791015625,0.0002384185791015625,0.0002384185791015625,0.0002384185791015625
