mode,load,0_mobilenet_v2-32,1_mobilenet_v2-32,2_resnet101-8,3_squeezenet1_1-32
mps-uncap,1.0,0.00095367431640625,0.0007152557373046875,0.0011920928955078125,0.0007152557373046875
