mode,load,0_alexnet-4,1_densenet169-4,2_squeezenet1_1-2
mps-uncap,1.0,1.0471343994140625,17.23771095275879,1.8889904022216797
mig,1.0,1.3477802276611328,17.465686798095703,1.733541488647461
