mode,load,0_alexnet-4,1_densenet169-4,2_squeezenet1_1-2
mps-uncap,1.0,1.2187957763671875,17.770938873291016,2.117600440979004
mig,1.0,1.7066001892089844,18.37472915649414,1.8265247344970703
