mode,load,0_alexnet-4,1_densenet169-4,2_squeezenet1_1-2
mps-uncap,1.0,1.2187957763671875,17.77111053466797,2.117633819580078
mig,1.0,1.7066001892089844,18.374967575073242,1.8267631530761719
