mode,load,0_alexnet-4,1_densenet169-4,2_squeezenet1_1-2
mps-uncap,1.0,0.9086132049560547,17.022132873535156,1.7774105072021484
mig,1.0,1.2390613555908203,17.164945602416992,1.6989707946777344
