mode,load,0_alexnet-4,1_densenet169-4,2_squeezenet1_1-2
mps-uncap,1.0,13.371706008911133,25.593280792236328,8.31294059753418
mig,1.0,17.2882080078125,27.476072311401367,15.449285507202148
